자료생성년월,사업장명,업종,시도,사업장형태,가입자수,당월고지금액,신규취득자수,상실가입자수
2026-07,주식회사 유신,기타 엔지니어링 서비스업,서울특별시,법인,1545,795493580,13,17
2026-07,(주)엘지씨엔에스,응용 소프트웨어 개발 및 공급업,서울특별시,법인,6844,4169532980,64,55
2026-07,신흥정기(주),그 외 자동차용 신품 부품 제조업,부산광역시,법인,112,49029960,5,1
2026-07,동국제강(주)당진공장,제강업,충청남도,법인,401,228696120,6,5
2026-07,(주)에이비씨마트코리아,신발 소매업,서울특별시,법인,2078,460182280,278,177
2026-07,코텍(주),기타 엔지니어링 서비스업,서울특별시,법인,59,24536140,1,0
2026-07,주식회사한솔케미칼익산공장,기타 기초 무기화학 물질 제조업,전북특별자치도,법인,45,27977060,0,1
2026-07,재단법인제주문화예술재단,그 외 기타 분류 안된 사업 지원 서비스업,제주특별자치도,법인,78,27010760,7,0
2026-07,한국중전기(주),전동기 및 발전기 제조업,경기도,법인,43,17355160,2,1
2026-07,주식회사 케이티디에스,기타 엔지니어링 서비스업,서울특별시,법인,1743,971126480,18,16
2026-07,(주)선양송탄공장,천연 및 혼합 조제 조미료 제조업,경기도,법인,31,10117300,0,0
2026-07,(주)네패스,접착제 및 젤라틴 제조업,충청북도,법인,1130,471419940,39,31
2026-07,한국디자인진흥원,고용 알선업,경기도,법인,172,72505200,23,3
2026-07,(주)두오모,생활용 가구 도매업,서울특별시,법인,93,36809600,4,1
2026-07,중원엔지니어링주식회사/일용/SK Hynix M15 Ph-4 Project HVAC-4공구,미장  타일 및 방수 공사업,충청북도,법인,217,89092160,54,0
2026-07,웹투인주식회사,응용 소프트웨어 개발 및 공급업,서울특별시,법인,34,15906900,0,0
2026-07,키즈웰 소아청소년과병원,일반의원,경상남도,개인,44,13314440,0,0
2026-07,주식회사론픽,기타 운동 및 경기용구 제조업,부산광역시,법인,40,13695600,4,4
2026-07,밴스의원 제주,일반의원,제주특별자치도,개인,45,16274040,9,23
2026-07,삼성본어스병원,일반의원,경기도,개인,67,23200440,0,1
2026-07,세안이엔씨주식회사/일용/평택 P5 신축공사 중 [P5 FAB] 가설전기 접지공사 1공구,일반 전기 공사업,경기도,법인,192,86328740,33,2
2026-07,주식회사대주전력/일용/시흥시 은행2지구 공동주택 개발사업 중 일반전기공사(C-1BL),일반 전기 공사업,경기도,법인,33,16817320,8,3
2026-07,（주）에스티엠/일용/용인 Cluster1기 구축공사 중 안전시설물 설치해체공사-1(FAB),건물용 금속 공작물 설치 공사업,경기도,법인,49,17813000,10,0
2026-07,(주)아이센스,전기식 진단 및 요법 기기 제조업,서울특별시,법인,994,403711360,28,18
2026-07,(주)세아씨엠,그 외 기타 분류 안된 섬유제품 제조업,전북특별자치도,법인,167,97029420,1,0
2026-07,고려대학교세종캠퍼스(시간강사),기타 인문 및 사회과학 연구개발업,세종특별자치시,법인,186,13351900,0,1
2026-07,주식회사에스원,운송장비용 조명장치 제조업,서울특별시,법인,7025,3824391960,67,48
2026-07,부산교육대학교 대학회계,비주거용 건물 임대업(점포  자기땅),부산광역시,법인,58,18622640,5,3
2026-07,이노브주식회사,스크린 인쇄업,서울특별시,법인,49,14201140,0,0
2026-07,비전공유협동조합,BIZ_NO미존재사업장,서울특별시,법인,64,12183840,2,0
2026-07,(주)동승전기_(일용)대전도안2-5지구29BL 공동주택 신축사업 전기설비공사,배관 및 냉ㆍ난방 공사업,대전광역시,법인,36,15653760,10,0
2026-07,한국전자재료(주),알루미늄 압연  압출 및 연신제품 제조업,인천광역시,법인,101,32964840,1,0
2026-07,(주)에스씨케이컴퍼니,커피 및 차류 도매업,서울특별시,법인,22758,5431025060,577,790
2026-07,주식회사이엔티파워/일용/영흥 1 2호기 환경설비 잔여사업 설치조건부 구매,배관 및 냉ㆍ난방 공사업,인천광역시,법인,68,31639100,2,29
2026-07,흥안운수(주),시내버스 운송업,서울특별시,법인,262,123615120,5,3
2026-07,씨제이텔레닉스(주),그 외 기타 분류 안된 전문  과학 및 기술 서비스업,서울특별시,법인,1180,360803520,34,45
2026-07,금호리조트(주),골프장 운영업,경기도,법인,97,37395800,6,1
2026-07,수영구노인복지관(맞춤돌봄),BIZ_NO미존재사업장,부산광역시,법인,43,5824360,3,2
2026-07,（주）만재물류,화물 포장  검수 및 계량 서비스업,경기도,법인,82,29872280,0,8
2026-07,사이버한국외국어대학교,BIZ_NO미존재사업장,서울특별시,법인,106,8755000,4,4
2026-07,주식회사델리바이오(Deli-bio),경영 컨설팅업,인천광역시,법인,47,13854080,5,5
2026-07,우창정기주식회사,그 외 자동차용 신품 부품 제조업,경기도,법인,102,50785720,2,1
2026-07,주식회사 지투지(G2G),경영 컨설팅업,서울특별시,법인,69,24502780,3,8
2026-07,(주) 풍산 안강사업장,기타 비철금속 제련  정련 및 합금 제조업,경상북도,법인,1551,935410880,17,6
2026-07,(주)영화적순간(바위제작팀),일반 영화 및 비디오물 제작업,서울특별시,법인,40,17267840,0,36
2026-07,(주)아이비에스인더스트리,건축물 일반 청소업,서울특별시,법인,4041,1074485320,168,182
2026-07,주식회사현도건설/일용/송도RM5BL 공동주택 신축공사 중 골조공사(1차),콘크리트 및 철근 공사업,인천광역시,법인,36,14764020,10,4
2026-07,(주)자이언트컴,BIZ_NO미존재사업장,서울특별시,법인,93,19019000,12,11
2026-07,(주)호텔롯데시그니엘부산(일용직),호텔업,부산광역시,법인,36,5880540,12,13
2026-07,자라리테일코리아주식회사,상품 종합 도매업,서울특별시,법인,1619,330182160,320,266
2026-07,한국전기안전공사,기타 엔지니어링 서비스업,전북특별자치도,법인,3105,1518574100,253,42
2026-07,케이에스팩주식회사,기타도급업(소사장제),경기도,법인,1501,524899620,155,48
2026-07,주식회사애니플러스,게임용구  인형 및 장난감 소매업,서울특별시,법인,78,31754620,21,2
2026-07,자유유치원,BIZ_NO미존재사업장,인천광역시,법인,43,11086600,0,1
2026-07,의료법인 이라의료재단,BIZ_NO미존재사업장,충청남도,법인,89,24838180,1,7
2026-07,주식회사세보엠이씨-(일용)고성 천연가스발전소 건설공사 (주배관공사 2공구),배관 및 냉ㆍ난방 공사업,경상남도,법인,76,35271860,19,1
2026-07,주식회사휴엔로지스,임시 및 일용 인력 공급업,경기도,법인,111,33736520,3,9
2026-07,（주）한양에코텍,BIZ_NO미존재사업장,경상북도,법인,45,14190240,0,0
2026-07,의료법인이원의료재단,그 외 기타 보건업,인천광역시,법인,588,274206120,7,8
2026-07,주식회사 하츠,한식 일반 음식점업,경기도,법인,52,13208160,9,8
2026-07,생필체인(주),,경상남도,법인,39,14125400,0,0
2026-07,어업회사법인 영광수산(주),신선  냉동 및 기타 수산물 도매업,서울특별시,법인,39,13452440,2,3
2026-07,(주)시노다이나믹스,기타 반도체 소자 제조업,경상남도,법인,98,40061580,0,2
2026-07,24시위드힐동물메디컬센터,수의업,경기도,개인,41,14897560,1,1
2026-07,화성엠텍(주)/일용/평택캠퍼스2단지 조성공사 및 P5 FAB 건축공사 중 금속공사 2공구,금속 문  창  셔터 및 관련제품 제조업,경기도,법인,31,15485220,10,5
2026-07,한국가스안전공사,기타 엔지니어링 서비스업,충청북도,법인,1873,900522820,109,24
2026-07,에이치디에스 주식회사,경비 및 경호 서비스업,서울특별시,법인,1174,474412820,27,32
2026-07,(주)녹십자,완제 의약품 제조업,경기도,법인,2481,1193710800,144,79
2026-07,주식회사 에스비솔루션,기타 기술 시험  검사 및 분석업,경기도,법인,74,23851640,5,1
2026-07,서울보증보험(주),손해보험업,서울특별시,법인,1526,872284760,19,32
2026-07,라온요양원,BIZ_NO미존재사업장,경기도,개인,34,8196440,3,4
2026-07,쿠우쿠우 창원점,한식 일반 음식점업,경상남도,개인,40,9538180,0,5
2026-07,에이제이주식회사,신문용지 제조업,충청남도,법인,89,37501580,1,0
2026-07,주식회사에이엘피반도체,기타 반도체 소자 제조업,경기도,법인,38,11754280,1,0
2026-07,주식회사 삼일로지스틱스,통관 대리 및 관련서비스업 / 화물 운송 중개  대리,충청남도,법인,33,12242920,2,9
2026-07,(주)청운기업,선박 구성 부분품 제조업,울산광역시,법인,34,9234140,8,2
2026-07,(사단법인)한국건설안전협회,기타 엔지니어링 서비스업,서울특별시,법인,67,33477960,0,0
2026-07,디피알아시아주식회사,부동산 중개 및 대리업,서울특별시,법인,36,22458500,1,1
2026-07,보림토건(주)/일용/평택고덕A-56BL민간참여공공주택건설공사중가설및철근콘크리트공사(1공구),콘크리트 및 철근 공사업,경기도,법인,80,30084140,36,0
2026-07,제주푸른병원,요양병원,제주특별자치도,개인,41,10803740,0,2
2026-07,더봄플러스주식회사,사업시설 유지ㆍ관리 서비스업,서울특별시,법인,69,10856180,11,3
2026-07,포러스솔라,기타 소사장제,충청북도,개인,42,13651560,0,0
2026-07,（주）에코그린티엠,건축물 일반 청소업,서울특별시,법인,87,15720160,10,3
2026-07,(주)제이앤에이치바이오,기타 가공식품 도매업,부산광역시,법인,33,14733440,0,0
2026-07,주식회사푸드나무,전자상거래 소매업,서울특별시,법인,82,25354120,5,11
2026-07,FM치과의원,치과의원,전북특별자치도,개인,36,11511580,0,3
2026-07,주식회사 파스텍,BIZ_NO미존재사업장,경기도,법인,71,27098060,1,0
2026-07,주식회사그로브,남자용 겉옷 제조업,서울특별시,법인,40,12811900,4,4
2026-07,주식회사 디엔씨,임시 및 일용 인력 공급업,경기도,법인,42,8066340,2,3
2026-07,강남제비스코(주)함안,일반용 도료 및 관련제품 제조업,경상남도,법인,88,41605200,1,0
2026-07,(주)보령,완제 의약품 제조업,서울특별시,법인,1636,837233640,34,22
2026-07,리앤목특허법인,변리사업,서울특별시,법인,352,174690880,4,3
2026-07,아이비전기주식회사/일용/인천계양 A2BL 및 A3BL 아파트 전기공사 1공구,일반 전기 공사업,인천광역시,법인,33,16847240,0,0
2026-07,징동코리아 주식회사,통관 대리 및 관련서비스업 / 화물 운송 중개  대리,서울특별시,법인,30,14615820,1,3
2026-07,(주)디엔지니어링/일용/Y1 HVAC 공사 중 HVAC 공사,배관 및 냉ㆍ난방 공사업,경기도,법인,30,12641120,0,11
2026-07,(주)찬솔,선박 구성 부분품 제조업,경상남도,법인,87,29548360,2,1
2026-07,주식회사코이션(koitionco.ltd),응용 소프트웨어 개발 및 공급업,대전광역시,법인,84,19614320,22,4
2026-07,이지케이코리아주식회사EGKKorea(주),치킨 전문점,부산광역시,법인,58,10476620,7,7
2026-07,（주）엔디케이（NDK）,도장 및 기타 피막 처리업,경상남도,법인,30,9908820,3,3
2026-07,롯데손해보험주식회사,손해보험업,서울특별시,법인,1151,588122500,5,18
2026-07,신세계한방병원,한의원,부산광역시,개인,31,9078240,4,4
2026-07,의료법인 마리아의료재단 동탄마리아의원,일반병원,경기도,법인,41,13346200,3,0
2026-07,효성ITX (주),고용 알선업,서울특별시,법인,7759,1986135840,330,378
2026-07,지엔터프라이즈 주식회사,응용 소프트웨어 개발 및 공급업,서울특별시,법인,96,44467200,2,0
2026-07,(주)세왕섬유,화학섬유직물 직조업,서울특별시,법인,76,38179560,1,0
2026-07,에스이앤에스(주),동력식 수지 공구 제조업,경기도,법인,72,24820300,1,1
2026-07,군인공제회C&C,데이터베이스 및 온라인 정보 제공업,서울특별시,법인,96,55692280,1,2
2026-07,(주)한국스탠다드차타드은행,국내은행,서울특별시,법인,3241,1900390500,37,25
2026-07,세무법인이담,세무사업,서울특별시,법인,31,9856100,4,4
2026-07,춘천농업협동조합,신용조합,강원특별자치도,법인,198,82602220,4,16
2026-07,로쏘(주),떡류 제조업,대전광역시,법인,1566,525921580,54,52
2026-07,주식회사 은서테크,주형 및 금형 제조업,경기도,법인,37,11640200,4,4
2026-07,박애원,BIZ_NO미존재사업장,경기도,법인,43,20050680,0,0
2026-07,（주）삼아에코빌/일용/분당느티마을 4단지 리모델링사업 건축설비/소방설비공사(2공구),배관 및 냉ㆍ난방 공사업,경기도,법인,34,16241500,8,1
2026-07,(주)토마스 케이블,전기용 기계ㆍ장비 및 관련 기자재 도매업,충청북도,법인,58,19511000,1,0
2026-07,사회복지법인배양복지재단,BIZ_NO미존재사업장,경상남도,법인,40,10344220,6,6
2026-07,신한여객자동차(주),시내버스 운송업,부산광역시,법인,263,141675000,0,0
2026-07,주식회사리마켓,생활용 가구 도매업,경기도,법인,38,12461760,2,2
2026-07,마산대학(총무과),기타 인문 및 사회과학 연구개발업,경상남도,법인,174,19293580,1,2
2026-07,무인양품(주),셔츠 및 블라우스 소매업,서울특별시,법인,1346,276030600,129,107
2026-07,(주)비나우,화장품 제조업,서울특별시,법인,283,137401420,31,15
2026-07,계영정보통신(주),응용 소프트웨어 개발 및 공급업,경기도,법인,39,18690600,0,0
2026-07,삼계농업협동조합,국내은행,전남광주통합특별시,법인,58,21827600,0,9
2026-07,경일워터이엔지주식회사,산업용 냉장 및 냉동장비 제조업,대구광역시,법인,31,12343500,0,0
2026-07,에이치엘비이엔지주식회사,기타 전문 서비스업,울산광역시,법인,38,13916360,1,0
2026-07,중원공영（주）,산업 생산시설 종합 건설업,충청남도,법인,63,28789120,0,1
2026-07,(주)한빛건설-(일용)스타필드창원 신축공사 중 철근콘크리트공사(2공구),콘크리트 및 철근 공사업,경상남도,법인,60,24887360,34,0
2026-07,영주국토관리사무소(공무직),비주거용 건물 임대업(점포  자기땅),경상북도,법인,54,19872060,1,0
2026-07,주식회사파켓(ParketInc),전자상거래 소매업,서울특별시,법인,119,39444660,13,12
2026-07,주식회사원앤유엔씨테크,기타 직물제품 제조업,경기도,법인,55,16626620,2,2
2026-07,의료법인화인의료재단,요양병원,부산광역시,법인,64,17694840,1,0
2026-07,코너스톤 서울 아카데미 주식회사,외국어학원,서울특별시,법인,89,30486320,3,10
2026-07,(주)금성출판사,서적외판원 학습지방문판매원 화장품외판원 정수기 자,서울특별시,법인,297,89831800,5,2
2026-07,일진전기 (주),배전반 및 전기 자동제어반 제조업,경기도,법인,1069,465279680,15,33
2026-07,세무법인 상록,세무사업,서울특별시,법인,55,22473480,1,0
2026-07,HAPPY해누리작업장,골판지 제조업,경기도,법인,32,4275100,0,0
2026-07,주연테크주식회사,그 외 자동차용 신품 부품 제조업,충청남도,법인,76,25879820,2,4
2026-07,기아 주식회사,화물 자동차 및 특수 목적용 자동차 제조업,서울특별시,법인,6389,3948118680,21,42
2026-07,올림픽파크 365의원,일반의원,서울특별시,개인,32,10299900,6,1
2026-07,동일산업（주）/일용/광양LNG터미널 #7 8 탱크 증설공사 탱크 및 부대설비 기계/배관/철,배관 및 냉ㆍ난방 공사업,전남광주통합특별시,법인,36,19001060,0,0
2026-07,(주)동우건설-(일용)에코델타시티 11BL 민간참여 공공분양주택건립사업,콘크리트 및 철근 공사업,부산광역시,법인,38,8459560,16,0
2026-07,주식회사해인엔지니어링/일용/(단가)보온/비계공사(CUI),산업 생산시설 종합 건설업,울산광역시,법인,51,19653540,36,0
2026-07,서울 동행일자리 사업,비주거용 건물 임대업(점포  자기땅),서울특별시,법인,101,13893380,69,13
2026-07,캐치일리 주식회사,상용 인력 공급 및 인사관리 서비스업,서울특별시,법인,31,6764200,7,6
2026-07,전주성가신용협동조합,국내은행,전북특별자치도,법인,35,16709820,0,0
2026-07,한성모터스주식회사,자동차 신품 판매업,부산광역시,법인,212,83137160,0,10
2026-07,(주)원우엔지니어링,선박 구성 부분품 제조업,경상남도,법인,65,23842400,1,2
2026-07,케이비드 주식회사,BIZ_NO미존재사업장,서울특별시,법인,30,9864700,0,0
2026-07,서포항농업협동조합,국내은행,경상북도,법인,101,42308780,0,1
2026-07,동해월마트(주),조미료 도매업,강원특별자치도,법인,33,9374560,5,5
2026-07,배성건설 주식회사/일용/인천검단AA13-2블록공공주택사업(인천) 중 철근콘크리트공사(건축/주택)2-2공구,콘크리트 및 철근 공사업,인천광역시,법인,57,19818240,7,14
2026-07,주식회사에스아이건축디자인-(일용)농심 녹산신공장 건설공사 중 수장공사 및 금속창호공사,도배  실내 장식 및 내장 목공사업,부산광역시,법인,77,35362140,42,27
2026-07,송광행복타운,BIZ_NO미존재사업장,전남광주통합특별시,법인,37,5266620,0,1
2026-07,（주）디데이,BIZ_NO미존재사업장,경상남도,법인,35,6809960,3,1
2026-07,쿠팡풀필먼트서비스 유한회사,화물 포장  검수 및 계량 서비스업,서울특별시,법인,44945,13014890380,3587,2339
2026-07,(주)나노젯코리아,상품 종합 도매업,경기도,법인,35,14230620,0,3
2026-07,주식회사 핑거프라임,응용 소프트웨어 개발 및 공급업,경기도,법인,165,38628880,2,5
2026-07,세종특별자치시교육청(노사정책과),비주거용 건물 임대업(점포  자기땅),세종특별자치시,법인,1883,457417420,6,8
2026-07,시민택시(주),택시 운송업,대구광역시,법인,36,4733080,5,4
2026-07,국민건강보험공단일산병원,요양병원,경기도,법인,2628,1120820740,32,49
2026-07,화순교육지원청교무행정,비주거용 건물 임대업(점포  자기땅),전남광주통합특별시,법인,41,12773120,0,0
2026-07,와이엔제이 주식회사,임시 및 일용 인력 공급업,서울특별시,법인,41,8314360,2,41
2026-07,(주)티라아트로보,전기용 기계ㆍ장비 및 관련 기자재 도매업,인천광역시,법인,39,16180160,0,0
2026-07,한화토탈에너지스(주),석탄화학계 화합물 및 기타 기초 유기화학 물질제조업,충청남도,법인,1731,1033311500,7,22
2026-07,서울드와이트외국인학교,BIZ_NO미존재사업장,서울특별시,법인,109,46052540,1,19
2026-07,(주)엠에스,기타 소사장제,충청북도,법인,51,14290780,1,6
2026-07,주식회사애니멀킹덤,상품 종합 도매업,경상남도,법인,30,6855540,3,4
2026-07,신안산업개발（주）/일용/온양캠퍼스 05L FAB 신축  부지정지 공사 중 철거공사,건물 및 구축물 해체 공사업,충청남도,법인,82,36323140,82,0
2026-07,대정에이앤지（주）,전기용 기계ㆍ장비 및 관련 기자재 도매업,서울특별시,법인,32,14880660,0,0
2026-07,서울노원남부지역자활센터(노인맞춤돌봄서비스 사업),교육관련 자문 및 평가업,서울특별시,법인,48,7135920,0,0
2026-07,주식회사한울산업/일용/송도자이풍경채그라노블3단지(인천) 중 철근콘크리트공사(건축/주택),콘크리트 및 철근 공사업,인천광역시,법인,51,22998420,12,1
2026-07,신원산업,그 외 자동차용 신품 부품 제조업,경기도,개인,61,26818300,0,0
2026-07,테라다인코리아 유한회사,상품 종합 도매업,서울특별시,법인,185,99812360,16,3
2026-07,주식회사 페슬 (PESEUL Co.  Ltd.),광고 대행업,서울특별시,법인,36,9657960,4,5
2026-07,(주)현대그린푸드,기관 구내식당업,경기도,법인,6303,2298076200,261,255
2026-07,주식회사 홈팩,골판지 제조업,경기도,법인,30,11771240,0,0
2026-07,（주）이앤원,그 외 기타 분류 안된 사업 지원 서비스업,경기도,법인,1013,291778420,25,22
2026-07,충청남도아산교육지원청,비주거용 건물 임대업(점포  자기땅),충청남도,법인,1049,266470380,2,5
2026-07,주식회사 태일씨앤티/일용/성수동2가 273-12외 1필지 업무시설 신축공사 중 철근콘크리트공사,콘크리트 및 철근 공사업,서울특별시,법인,46,15517380,0,25
2026-07,아주산업(주),콘크리트 타일  기와  벽돌 및 블록 제조업,서울특별시,법인,243,118926480,1,3
2026-07,엘에스파워솔루션 주식회사,전동기 및 발전기 제조업,부산광역시,법인,272,109501160,0,2
2026-07,(주)창신INC,구두류 제조업,부산광역시,법인,1039,501635220,16,23
2026-07,(주)디지캡,응용 소프트웨어 개발 및 공급업,서울특별시,법인,139,61929540,0,1
2026-07,주식회사 케이티,무선 및 위성 통신업,경기도,법인,13884,8649781040,30,57
2026-07,주식회사 서원토건/일용/(대외)마스턴 성수동2가 업무시설 신축공사 중 철근콘크리트 공사,유리 및 창호 공사업,서울특별시,법인,56,19829260,0,22
2026-07,충북대학교소비자생활협동조합,BIZ_NO미존재사업장,충청북도,법인,58,12722920,0,5
2026-07,대신증권(주),증권 중개업,서울특별시,법인,1440,850428920,19,25
2026-07,국토안전관리원,기타 기술 시험  검사 및 분석업,경상남도,법인,1047,466377440,10,15
2026-07,국회사무처,비주거용 건물 임대업(점포  자기땅),서울특별시,법인,118,73509540,6,0
2026-07,건솔루션(주),BIZ_NO미존재사업장,경기도,법인,49,20476220,0,5
2026-07,스템코(주),전동기 및 발전기 제조업,충청북도,법인,952,423121560,24,14
2026-07,(주)오산교통,시내버스 운송업,경기도,법인,146,63862500,8,7
2026-07,동아에스티(주）,해당없음,서울특별시,법인,1636,884226940,12,12
2026-07,대아이앤씨(주)/일용/울산현대 샤힌 SUB2 보온,배관 및 냉ㆍ난방 공사업,울산광역시,법인,134,80239980,45,0
2026-07,광산수완미래아동병원,요양병원,전남광주통합특별시,개인,75,23648160,2,5
2026-07,대전고등학교,비주거용 건물 임대업(점포  타인땅),대전광역시,법인,32,12239020,0,0
2026-07,주식회사경인텍,기타 반도체 소자 제조업,인천광역시,법인,52,19478640,0,1
2026-07,（주）국제산업,BIZ_NO미존재사업장,경상남도,법인,34,13535000,0,0
2026-07,주식회사 다이나맥,그 외 자동차용 신품 부품 제조업,대전광역시,법인,108,46939320,9,38
2026-07,(주)신한은행,국내은행,서울특별시,법인,11778,6911780040,92,95
2026-07,은평구청 총무과(공무직),비주거용 건물 임대업(점포  자기땅),서울특별시,법인,62,31209760,0,1
2026-07,（주）에프씨코리아,물질 검사  측정 및 분석 기구 제조업,인천광역시,법인,32,10249060,0,0
2026-07,도이치모터스(주),자동차 신품 판매업,서울특별시,법인,1227,470734640,44,40
2026-07,(주)우노텍/일용/도곡삼호아파트 주택 재건축 정비사업 [외주] 내장공사,도배  실내 장식 및 내장 목공사업,서울특별시,법인,33,12229660,10,10
2026-07,(주)한불화농,천연 및 혼합 조제 조미료 제조업,경기도,법인,82,32057600,6,3
2026-07,주식회사 누리,사업시설 유지ㆍ관리 서비스업,경기도,법인,56,13951420,2,5
2026-07,창원파티마병원,요양병원,경상남도,법인,1119,431821800,19,21
2026-07,(주)한유 인천공항급유시설,위험 물품 보관업,인천광역시,법인,44,19520700,0,0
2026-07,(주)유창이앤씨(일용)세종5-1생활권L5중모듈러공사,구조용 금속 판제품 및 공작물 제조업,세종특별자치시,법인,32,9381480,10,0
2026-07,한국항만물류협회삼천포,BIZ_NO미존재사업장,서울특별시,법인,32,20012380,0,0
2026-07,(주)바이소울,서양식 음식점업,서울특별시,법인,36,9531940,4,1
2026-07,(주)환승이엔지/일용/부평산곡도시환경정비사업-설비공사(2공구),배관 및 냉ㆍ난방 공사업,인천광역시,법인,58,27066320,30,1
2026-07,주식회사 한국기업콜센터,그 외 기타 분류 안된 사업 지원 서비스업,경기도,법인,34,7514040,4,3
2026-07,엔텍이앤씨(주),기타 토목 시설물 건설업,서울특별시,법인,48,23816620,2,0
2026-07,주식회사알체라(AlcheraInc.),기타 인문 및 사회과학 연구개발업,서울특별시,법인,220,63815000,27,27
2026-07,주식회사 에이치앤큐,절삭 가공 및 유사 처리업,전남광주통합특별시,법인,102,63753580,1,1
2026-07,쿠팡풀필먼트 부천센터,화물 포장  검수 및 계량 서비스업,경기도,법인,4412,731800460,1252,1253
2026-07,주식회사나눔환경,지정 외 폐기물 수집  운반업,경기도,법인,40,17335400,0,0
2026-07,SK인텔릭스(주),BIZ_NO미존재사업장,서울특별시,법인,1165,635030180,6,15
2026-07,국민건강보험공단,보험 대리 및 중개업,강원특별자치도,법인,17226,7909690620,1634,294
2026-07,연세대학교원주세브란스기독병원,요양병원,강원특별자치도,법인,202,58259940,24,11
2026-07,(주)영도벨벳제1공장,직물  편조 원단 및 의복류 염색 가공업,경상북도,법인,45,15610380,0,0
2026-07,주식회사 아키아카,응용 소프트웨어 개발 및 공급업,서울특별시,법인,96,23895340,24,13
2026-07,월드씨디엠,그 외 자동차용 신품 부품 제조업,경기도,개인,45,20347480,2,0
2026-07,파랑새노인건강센타,BIZ_NO미존재사업장,부산광역시,법인,49,13000140,0,0
2026-07,한국건설기계연구원,기타 공학 연구개발업,전북특별자치도,법인,106,58975760,0,3
2026-07,범진전자(주),비디오 및 기타 영상 기기 제조업,경기도,법인,81,38809500,1,4
2026-07,세란병원,요양병원,서울특별시,개인,558,197237220,16,9
2026-07,주식회사 여명/일용/청주센텀푸르지오자이(충북) 철근콘크리트공사(건축/주택),콘크리트 및 철근 공사업,충청북도,법인,72,30780520,0,15
2026-07,잘해주는치과의원,치과의원,경기도,개인,31,9504480,0,5
2026-07,연세와이재활의학과의원,일반의원,경기도,개인,33,11315540,0,0
2026-07,주식회사동하,상품 종합 도매업,부산광역시,법인,61,25191720,4,2
2026-07,주식회사 발렉스서비스,BIZ_NO미존재사업장,서울특별시,법인,5057,1538627620,163,132
2026-07,전주비전대학교,그 외 기타 분류 안된 전문  과학 및 기술 서비스업,전북특별자치도,법인,75,16121800,2,9
2026-07,밴스의원,일반의원,전남광주통합특별시,개인,44,13015620,5,6
2026-07,주식회사현성건설,그 외 기타 건축 마무리 공사업,서울특별시,법인,58,19117600,5,3
2026-07,오엔건설주식회사/일용/수원이목2차(A-3BL) 중 골조공사(2공구)+데크 제외,유리 및 창호 공사업,경기도,법인,120,52820920,17,0
2026-07,인천은혜요양병원,요양병원,인천광역시,법인,81,23192340,4,1
2026-07,한국브라운포맨주식회사,주류 도매업,서울특별시,법인,37,19891620,0,0
2026-07,주식회사건국이엔아이/일용/[P4 Ph3(상서)] FAB 소방전기공사,기타,경기도,법인,212,85554900,6,1
2026-07,인천공항시설관리 주식회사,건축물 일반 청소업,인천광역시,법인,3603,1554551840,3,30
2026-07,일성(주),유리 및 창호 공사업,전남광주통합특별시,법인,93,40366780,2,3
2026-07,(주)아이디알시스템,물질 검사  측정 및 분석 기구 제조업,대구광역시,법인,55,17600760,0,0
2026-07,(주)드림엔지니어링,배관 및 냉ㆍ난방 공사업,울산광역시,법인,38,17692720,0,5
2026-07,주식회사 삼구에프에스,고용 알선업,서울특별시,법인,3940,1034159360,338,364
2026-07,영테크플러스(주)/일용/26년2분기 M15 DRAM 신규장비배관 Hook-up 공사_1공구,배관 및 냉ㆍ난방 공사업,충청북도,법인,98,51000500,14,1
2026-07,주식회사 왕건,가금류 가공 및 저장 처리업,경기도,법인,47,15447120,0,1
2026-07,주식회사피엔티머티리얼즈,축전지 제조업,경상북도,법인,51,21123020,1,3
2026-07,(주)코리아테크,가전제품 및 부품 도매업,서울특별시,법인,97,32804180,3,12
2026-07,엠즈씨드주식회사,커피 및 차류 도매업,서울특별시,법인,1597,411587500,97,74
2026-07,주식회사 더블유제이노체앤코-그랜드힐컨벤션,치킨 전문점,서울특별시,법인,62,15180160,7,27
2026-07,삼성전기(주),컴퓨터 제조업,경기도,법인,12819,7496607220,398,141
2026-07,한국중부발전(주),태양력 발전업,충청남도,법인,2809,1569670600,53,61
2026-07,한솔코에버(주),응용 소프트웨어 개발 및 공급업,서울특별시,법인,54,21075520,0,5
2026-07,주식회사참아람,천연 및 혼합 조제 조미료 제조업,경기도,법인,47,14657440,0,0
2026-07,홍덕산업(주)포항SW공장,BIZ_NO미존재사업장,경상북도,법인,71,37413040,0,0
2026-07,씨제이올리브영주식회사-비정규,화장품 및 화장용품 도매업,서울특별시,법인,9152,1086662320,907,1292
2026-07,크리스챤디올꾸뛰르코리아(주),상품 종합 도매업,서울특별시,법인,554,271424000,14,10
2026-07,한전케이디엔(주)-(일용)26년 통신망 보강공사-대전,일반 전기 공사업,대전광역시,법인,34,12738420,34,0
2026-07,사단법인 새해밀,그 외 기타 달리 분류되지 않은 개인 서비스업,전북특별자치도,법인,115,19899800,3,70
2026-07,투썸플레이스주식회사(스탭),치킨 전문점,서울특별시,법인,1575,218723000,256,250
2026-07,동국대학교,기타,서울특별시,법인,1323,218069760,24,22
2026-07,(주)조영기업,금속 문  창  셔터 및 관련제품 제조업,울산광역시,법인,54,16239000,8,0
