자료생성년월,사업장명,업종,시도,사업장형태,적용일자,가입자수,당월고지금액,신규취득자수,상실가입자수
2026-07,해피콤(주),배관 및 냉ㆍ난방 공사업,경기도,법인,2000-11-01,52,6935000,0,5
2026-07,주식회사 에쓰에푸씨/일용/S-OIL SHAHEEN PKG-2 중 내화공사,미장  타일 및 방수 공사업,울산광역시,법인,2024-12-09,42,21339720,5,2
2026-07,대창설비(주)-(일용)대전가오동2구역 재건축정비사업 중 기계소화설비공사,배관 및 냉ㆍ난방 공사업,대전광역시,법인,2025-04-04,58,24884980,0,13
2026-07,디케이쎈서(주),기타 반도체 소자 제조업,서울특별시,법인,1988-01-01,33,13037260,0,0
2026-07,한국항만물류협회마산,BIZ_NO미존재사업장,서울특별시,법인,1993-04-01,242,151480780,0,0
2026-07,주식회사 해담솔,건어물 및 젓갈류 도매업,충청남도,법인,2009-11-06,36,6561500,9,4
2026-07,더셀피부과의원,일반의원,서울특별시,개인,2017-04-17,53,20265120,0,9
2026-07,동일기계공업(주),그 외 자동차용 신품 부품 제조업,경기도,법인,1988-01-01,105,43611700,1,2
2026-07,서울메디케어（S．M．C）,의료 기기 도매업,경기도,개인,2014-08-13,32,9927620,3,4
2026-07,상록고등학교(직장),해당없음,경기도,법인,2013-03-01,34,13400880,0,0
2026-07,(유)가온기술,산업설비  운송장비 및 공공장소 청소업,전북특별자치도,법인,2016-03-01,33,9720440,1,0
2026-07,쿠우쿠우대구서구점,한식 일반 음식점업,대구광역시,개인,2022-12-01,46,11495920,4,5
2026-07,(주)가야ESC/일용/CJ가양부지 철골공사 1공구,육상 금속 골조 구조재 제조업,서울특별시,법인,2025-05-19,37,20132540,0,0
2026-07,주식회사인씨스,통신ㆍ방송장비 및 부품 도매업,경기도,법인,2010-01-15,33,12163260,0,0
2026-07,주식회사에이치엔티(HNTCO.LTD),일반 전기 공사업,경기도,법인,2023-05-09,57,11166480,6,7
2026-07,전남광주통합특별시예술의전당,비주거용 건물 임대업(점포  자기땅),전남광주통합특별시,법인,2003-04-01,101,28477780,1,0
2026-07,서울신정고등학교,해당없음,서울특별시,법인,2000-04-17,44,15258480,0,0
2026-07,주식회사 에이드코아,전동기 및 발전기 제조업,충청남도,법인,2024-07-01,62,27025460,0,1
2026-07,김병준 레다스흉부외과의원,일반의원,부산광역시,개인,2004-03-26,34,11095640,3,4
2026-07,쿠팡로지스틱스서비스유한회사,그 외 기타 분류 안된 사업 지원 서비스업,서울특별시,법인,2018-05-29,10514,3696612420,253,383
2026-07,(주)케이에스한국고용정보,콜센터 및 텔레마케팅 서비스업,서울특별시,법인,2019-11-01,6212,1325990780,500,554
2026-07,유안타저축은행(주),국내은행,서울특별시,법인,1988-07-26,60,29761320,0,2
2026-07,연합인포맥스(주),데이터베이스 및 온라인 정보 제공업,서울특별시,법인,2000-06-01,213,123720760,0,1
2026-07,주식회사 엔삼클라우드,시스템 소프트웨어 개발 및 공급업,서울특별시,법인,2022-12-01,36,12990900,0,0
2026-07,만우물류（주）,일반 / 용달 / 개별 화물 자동차 운송업,경기도,법인,2006-01-01,55,17998040,1,0
2026-07,(주)정윤글로벌,그 외 기타 분류 안된 사업 지원 서비스업,경기도,법인,2025-07-01,35,9050980,3,4
2026-07,영동산업주식회사,그 외 자동차용 신품 부품 제조업,경기도,법인,1988-01-01,51,15120320,0,1
2026-07,(주)바른에이치알,가전제품 및 부품 도매업,경기도,법인,2022-09-01,41,11539580,6,6
2026-07,주식회사 에이치카나,BIZ_NO미존재사업장,인천광역시,법인,2012-10-01,40,12468560,0,3
2026-07,청목장애인활동지원 부산진구센터,BIZ_NO미존재사업장,부산광역시,법인,2021-02-01,100,15097420,2,5
2026-07,(주)재성,접착제 및 젤라틴 제조업,전북특별자치도,법인,1996-01-01,31,17279960,0,1
2026-07,주식회사 스칸디그룹,일반 서적 출판업,서울특별시,법인,2015-07-01,39,12109740,4,5
2026-07,포항시가족센터,BIZ_NO미존재사업장,경상북도,법인,2017-10-01,65,14899220,2,3
2026-07,쌍용건설(주),기타 토목 시설물 건설업,서울특별시,법인,1988-01-01,1212,676812700,53,17
2026-07,사회복지법인진원장애인활동지원센터,BIZ_NO미존재사업장,경상북도,법인,2023-09-04,53,10463860,0,1
2026-07,성안고등학교,비주거용 건물 임대업(점포  자기땅),경기도,법인,2000-03-20,36,13050700,0,0
2026-07,주식회사 인엠스,기타 전기 변환장치 제조업,경기도,법인,2022-09-01,78,24417780,0,3
2026-07,(주)에이피텍,기타 반도체 소자 제조업,인천광역시,법인,2005-02-01,152,62159380,0,4
2026-07,(주)케이씨,배전반 및 전기 자동제어반 제조업,부산광역시,법인,1996-03-01,100,38678500,6,0
2026-07,(주)비젼푸드,그 외 기타 분류 안된 전문  과학 및 기술 서비스업,경기도,법인,2017-08-07,74,24717300,3,4
2026-07,유노성형외과,일반의원,서울특별시,개인,2015-10-02,39,12398000,9,10
2026-07,(주)동인엔지니어링,미장  타일 및 방수 공사업,경상북도,법인,2004-12-27,31,8926040,0,2
2026-07,주식회사핀인사이트,응용 소프트웨어 개발 및 공급업,서울특별시,법인,2015-10-01,34,7419840,10,11
2026-07,한국호쿠쇼주식회사,그 외 기타 기계 및 장비 도매업,서울특별시,법인,2004-03-01,45,23052280,5,0
2026-07,동해금속주식회사,그 외 자동차용 신품 부품 제조업,충청남도,법인,2008-01-02,33,14829460,2,0
2026-07,엠플러스자산운용(주),기타 금융 투자업,서울특별시,법인,2008-04-14,38,19617220,3,2
2026-07,(주)태원,접착제 및 젤라틴 제조업,충청남도,법인,1988-01-01,44,21277860,1,1
2026-07,케이원에코텍주식회사,배관 및 냉ㆍ난방 공사업,서울특별시,법인,2006-09-28,31,10878500,0,2
2026-07,에프엠개발주식회사,상용 인력 공급 및 인사관리 서비스업,서울특별시,법인,2021-10-01,88,19760040,11,11
2026-07,경북지적발달장애인복지협회포항시지부,BIZ_NO미존재사업장,경상북도,법인,2005-06-17,179,31522600,6,6
2026-07,(주)방송차량서비스,고용 알선업,서울특별시,법인,2004-07-01,167,55380720,0,1
2026-07,엘에스대원(주),주방용 전기 기기 제조업,인천광역시,법인,2001-05-01,51,15900320,1,2
2026-07,주식회사우진메트로의정부,그 외 기타 분류 안된 사업 지원 서비스업,경기도,법인,2018-11-01,91,28639460,1,0
2026-07,아는마음한방병원,한방병원,경상남도,개인,2024-07-22,46,13865100,3,4
2026-07,(주)케이비아주,비주거용 부동산 관리업,서울특별시,법인,2007-05-01,96,29825480,11,11
2026-07,해동주류주식회사,주류 도매업,경기도,법인,2009-02-01,40,15372640,0,1
2026-07,(주)우진이앤씨-(일용)우암1구역주택재개발정비사업 중 전기공사2(1공구),일반 통신 공사업,부산광역시,법인,2025-04-29,32,15148280,12,0
2026-07,(주)이웨이,도배  실내 장식 및 내장 목공사업,서울특별시,법인,1999-05-11,73,27055740,5,11
2026-07,교보다솜케어 주식회사,전자상거래 소매 중개업,서울특별시,법인,2024-10-11,44,16815180,0,0
2026-07,주식회사보물섬수산,신선  냉동 및 기타 수산물 도매업,대전광역시,법인,2014-07-01,31,11017920,4,3
2026-07,동청도농업협동조합,국내은행,경상북도,법인,2006-01-05,30,15764180,1,0
2026-07,대호기계공업(주),그 외 자동차용 신품 부품 제조업,전북특별자치도,법인,1989-11-27,69,36813160,0,0
2026-07,(주)영진엔지니어링,기타 엔지니어링 서비스업,전남광주통합특별시,법인,2001-03-02,39,13582540,4,4
2026-07,굿프랜드 주식회사,일반 창고업,경기도,법인,2002-09-01,143,34426640,5,13
2026-07,(주)파라마운트매니지먼트,그 외 기타 분류 안된 전문  과학 및 기술 서비스업,서울특별시,법인,2016-03-01,98,17831780,6,0
2026-07,365 엄지한방병원,한방병원,인천광역시,개인,2021-05-24,52,16899620,4,2
2026-07,심경장원,BIZ_NO미존재사업장,대전광역시,법인,2016-09-23,30,13895440,1,0
2026-07,주식회사 픽 베이크,경영 컨설팅업,서울특별시,법인,2025-06-01,45,9808520,6,6
2026-07,주식회사동행복권,복권 발행 및 판매업,서울특별시,법인,2018-04-01,202,85373780,3,2
2026-07,주식회사에스알씨（SRCInc．）,기타 반도체 소자 제조업,경기도,법인,2011-11-09,130,38924860,15,6
2026-07,주식회사피플인사이드,응용 소프트웨어 개발 및 공급업,서울특별시,법인,2013-07-01,36,12182640,2,0
2026-07,여수축산업협동조합,기타 음ㆍ식료품 위주 종합 소매업,전남광주통합특별시,법인,1988-01-01,72,33453020,1,1
2026-07,베리시 성수(Verish Seongsu),속옷 및 잠옷 소매업,서울특별시,법인,2025-01-20,30,6288580,7,6
2026-07,(주)제이콘/일용/CC 2026년 T&I 장치정비 PKG-1(2#CDU#2UTY#2ALK),배관 및 냉ㆍ난방 공사업,울산광역시,법인,2025-11-01,44,14413560,6,36
2026-07,야후건설(주)/일용/울산태화강변 A-2BL아파트 건설공사 2공구 중 철근콘크리트공사,콘크리트 및 철근 공사업,울산광역시,법인,2025-09-19,30,14218500,10,0
2026-07,(주)페르소나에이아이,응용 소프트웨어 개발 및 공급업,서울특별시,법인,2017-04-01,111,53969280,7,4
2026-07,라온시스템즈(주),BIZ_NO미존재사업장,경기도,법인,2012-01-01,31,13164180,0,0
2026-07,척바른병원,요양병원,서울특별시,개인,2023-06-01,55,16814060,5,6
2026-07,(주)하랑,그 외 자동차용 신품 부품 제조업,충청남도,법인,2022-05-01,43,21885760,0,0
2026-07,랄프로렌코리아 유한회사,경영 컨설팅업,서울특별시,법인,2006-05-15,622,237536620,5,9
2026-07,주식회사 애니펜,응용 소프트웨어 개발 및 공급업,경기도,법인,2013-05-27,34,15159920,1,7
2026-07,한전산업개발(주)삼천포사업소,기타 엔지니어링 서비스업,경상남도,법인,1993-03-04,220,106470720,4,4
2026-07,주식회사이트라이브,응용 소프트웨어 개발 및 공급업,서울특별시,법인,2006-03-01,151,59487060,2,6
2026-07,주식회사 피자앤컴퍼니,떡류 제조업,대구광역시,법인,2016-04-01,94,26524520,10,9
2026-07,(주)실리콘마이터스,기타 반도체 소자 제조업,경기도,법인,2007-05-01,317,185598700,2,0
2026-07,(주)케이피 일렉트릭,전동기 및 발전기 제조업,인천광역시,법인,1989-06-01,171,68616820,0,3
2026-07,주식회사잇츠아이티,응용 소프트웨어 개발 및 공급업,서울특별시,법인,2016-06-01,58,12296580,0,8
2026-07,노인맞춤돌봄서비스사업,BIZ_NO미존재사업장,경기도,법인,2008-01-01,42,5795180,0,0
2026-07,장승포농업협동조합,국내은행,경상남도,법인,1988-01-01,119,53067380,0,1
2026-07,주식회사슈프리마,그 외 기타 전기장비 제조업,경기도,법인,2016-01-01,250,126396720,14,5
2026-07,정림의료기산업(주),전기식 진단 및 요법 기기 제조업,충청북도,법인,1996-01-01,90,25851740,5,3
2026-07,서울바른재활의학과의원,일반의원,경기도,개인,2019-05-27,30,7726760,0,0
2026-07,롯데컬처웍스(주),영화관 운영업,서울특별시,법인,2018-06-01,1586,318418220,134,143
2026-07,한국주택금융공사,기타 금융 투자업,부산광역시,법인,2004-03-01,1152,545188760,12,20
2026-07,(주)어드밴건설-(일용)센텀파크 SK VIEW 철근 콘크리트공사,콘크리트 및 철근 공사업,부산광역시,법인,2025-12-01,49,20639760,12,0
2026-07,(주)에이엠티파트너스,그 외 기타 분류 안된 사업 지원 서비스업,인천광역시,법인,2022-01-17,48,12258180,5,6
2026-07,(주)씨엔에스대부,기타 금융 투자업,서울특별시,법인,2007-07-21,40,10473600,0,3
2026-07,(주)진광이엔지,그 외 자동차용 신품 부품 제조업,경상남도,법인,2006-12-01,48,16945360,1,1
2026-07,주식회사 글로우키친,경영 컨설팅업,서울특별시,법인,2023-04-12,61,17547880,7,7
2026-07,이천하늘애한방병원,한방병원,경기도,개인,2024-08-19,45,14885160,0,1
2026-07,주식회사삼우이앤아이 건설일용관리,구조용 금속 판제품 및 공작물 제조업,경기도,법인,2025-07-01,53,14249360,19,27
2026-07,(주) 풍산 안강사업장,기타 비철금속 제련  정련 및 합금 제조업,경상북도,법인,2008-07-01,1551,935410880,17,6
2026-07,(주)비엘피,기타,경기도,법인,2016-08-01,354,140638160,11,26
2026-07,(주)지엘테크,건축물 일반 청소업,전남광주통합특별시,법인,1992-11-17,31,11224740,0,4
2026-07,동락산업(주)/일용/평택전자 P5 154kV변전소신축공사 중 [P5-154kV]금속공사-2,배관 및 냉ㆍ난방 공사업,경기도,법인,2026-02-13,33,17576220,3,0
2026-07,(주)현대엘앤씨/일용/효성중공업(주) 부평산곡도시환경정비사업 중 PL창호공사,플라스틱 창호 제조업,인천광역시,법인,2026-03-11,43,15275900,13,1
2026-07,건일산업(주),플라스틱 창호 제조업,경기도,법인,1998-01-26,33,12491520,0,0
2026-07,우리들한방병원,한방병원,전북특별자치도,개인,2018-05-09,31,8582720,1,1
2026-07,에스케이어스온주식회사,원유 및 천연가스 채굴업,서울특별시,법인,2021-10-01,88,54704300,0,0
2026-07,강남케이피아이(주) 시화공장,포장용 플라스틱 성형용기 제조업,경기도,법인,1988-01-01,47,19991720,1,1
2026-07,서울프라임병원,요양병원,충청남도,개인,2019-07-23,71,25110820,1,1
2026-07,주식회사 티엘건설-(일용)대흥2구역 주택재개발정비사업 중 철근콘크리트공사(1단지)(2단지),사무ㆍ상업용 및 공공기관용 건물 건설업,대전광역시,법인,2024-11-15,45,21596180,7,0
2026-07,주식회사엔벤트릭,기타 인문 및 사회과학 연구개발업,서울특별시,법인,2019-07-05,38,10644060,5,4
2026-07,NLCSJeju,일반 교과학원,제주특별자치도,법인,2011-09-01,282,139420780,7,27
2026-07,에스지생활안전 주식회사,산업용 그 외 비경화 고무제품 제조업,경기도,법인,1988-01-01,215,79958460,6,2
2026-07,주식회사 에스윈아이씨디자인코리아,컴퓨터 시스템 통합 자문 및 구축 서비스업,경기도,법인,2005-07-01,58,34728380,0,0
2026-07,주식회사에스디시,기타 반도체 소자 제조업,충청남도,법인,2007-06-01,151,45902760,4,4
2026-07,국립전주박물관,비주거용 건물 임대업(점포  자기땅),전북특별자치도,법인,1998-02-20,33,8002420,0,0
2026-07,디앤디프라퍼티솔루션(주),생활용 가구 도매업,서울특별시,법인,2022-01-01,136,66202340,5,15
2026-07,재단법인국가모델동물연구소,기타 인문 및 사회과학 연구개발업,서울특별시,법인,2014-11-20,35,13744560,0,0
2026-07,엘오케이(유),해당없음,서울특별시,법인,1993-09-13,1734,757372180,152,35
2026-07,라이엇게임즈코리아 유한회사,응용 소프트웨어 개발 및 공급업,서울특별시,법인,2011-06-01,116,71765320,0,2
2026-07,동국산업(주)포항공장,그 외 기타 1차 철강 제조업,경상북도,법인,1988-01-01,267,145502980,2,2
2026-07,주식회사 유큐브,기타 정보 기술 및 컴퓨터 운영 관련 서비스업,서울특별시,법인,2020-09-14,210,72879360,1,18
2026-07,양주시장애인자립생활센터,BIZ_NO미존재사업장,경기도,법인,2011-02-25,232,44544240,9,12
2026-07,남부여객자동차(주),시내버스 운송업,부산광역시,법인,1988-01-01,150,77800360,1,1
2026-07,법무법인(유한)광장,변호사업,서울특별시,법인,1988-01-01,1110,607445620,12,30
2026-07,(주)나무커뮤니케이션,데이터베이스 및 온라인 정보 제공업,서울특별시,법인,2003-01-13,61,22345980,1,1
2026-07,주식회사 한국건설방재연구원,경비 및 경호 서비스업,서울특별시,법인,2005-03-07,108,38968980,16,9
2026-07,(주)부산롯데호텔 (기간제),호텔업,부산광역시,법인,2025-09-01,121,25795280,42,10
2026-07,주식회사 코리아에스앤에스,통관 대리 및 관련서비스업 / 화물 운송 중개  대리,부산광역시,법인,2017-11-06,39,9547820,6,4
2026-07,（주）세종기획,해당없음,서울특별시,법인,2010-07-06,103,36377820,2,0
2026-07,최희정내과의원,일반의원,서울특별시,개인,2010-04-01,32,8732200,2,0
2026-07,(주)아그네스메디컬,응용 소프트웨어 개발 및 공급업,경기도,법인,2018-06-01,33,13653120,1,0
2026-07,성일기계(주),배관 및 냉ㆍ난방 공사업,서울특별시,법인,1994-02-25,32,14074500,6,5
2026-07,진도군보건소(직장),BIZ_NO미존재사업장,전남광주통합특별시,법인,2004-04-21,37,10651620,2,1
2026-07,주식회사 삼안에너지,그 외 기타 분류 안된 사업 지원 서비스업,경기도,법인,2026-01-23,35,8185340,0,0
2026-07,경기고등학교,비주거용 건물 임대업(점포  자기땅),서울특별시,법인,2000-04-01,33,14159260,0,0
2026-07,(주)대한해사검정공사,번역 및 통역 서비스업,서울특별시,법인,1988-01-01,46,14241180,0,1
2026-07,삼표레일웨이(주),BIZ_NO미존재사업장,서울특별시,법인,2013-11-01,112,54862000,0,2
2026-07,에이치엠엠오션서비스주식회사(해상),통관 대리 및 관련서비스업 / 화물 운송 중개  대리,부산광역시,법인,2019-06-01,498,294932480,51,48
2026-07,버슘머트리얼즈코리아,기타 기초 무기화학 물질 제조업,경기도,법인,1988-01-01,438,247049380,3,7
